Question_ID,answer_text,answer_cut,words_num,score
50,它可以充氧并清洁血液。,它 可以 充氧 并 清洁 血液 ,6,1
50,血液交换,血液 交换 ,2,0
50,它清洁身体。,它 清洁 身体 ,3,1
50,不知道,不 知道 ,2,0
50,过滤血液,过滤 血液 ,2,1
50,过滤血液。,过滤 血液 ,2,2
50,是由去除液体和毒素组成的治疗。,是 由 去除 液体 和 毒素 组成 的 治疗 ,9,2
50,它可以检测到体内维生素的缺乏，并有助于治疗,它 可以 检测 到 体内 维生素 的 缺乏 并 有助于 治疗 ,11,0
50,对于那些没有肾脏功能的人，它从外部替代了我们的肾脏。,对于 那些 没有 肾脏 功能 的 人 它 从 外部 替代 了 我们 的 肾脏 ,15,1
50,她撒尿,她 撒尿 ,2,0
50,血液透析是一种机器清洁和过滤血液的程序，也就是说，这是患病肾脏无法做的工作的一部分，它释放了对健康有害的身体废物。,血液 透析 是 一种 机器 清洁 和 过滤 血液 的 程序 也就是说 这是 患病 肾脏 无法 做 的 工作 的 一部分 它 释放 了 对 健康 有害 的 身体 废物 ,30,3
50,去除肾结石,去除 肾结石 ,2,0
50,当肾脏过滤血液,当 肾脏 过滤 血液 ,4,1
50,它清洁身体,它 清洁 身体 ,3,1
50,血液过滤,血液 过滤 ,2,2
50,不知道,不 知道 ,2,0
50,血液透析是机器清洁和过滤血液的过程，也就是说，这是患病肾脏无法做的工作的一部分。,血液 透析 是 机器 清洁 和 过滤 血液 的 过程 也就是说 这是 患病 肾脏 无法 做 的 工作 的 一部分 ,20,2
50,当肾脏功能不正常时，过滤血液以代替肾脏,当 肾脏 功能 不 正常 时 过滤 血液 以 代替 肾脏 ,11,2
50,OO,OO ,1,0
50,进行血液透析,进行 血液 透析 ,3,0
50,有肾脏的作用，过滤血液吗,有 肾脏 的 作用 过滤 血液 吗 ,7,2
50,。,,0,0
50,血液透析可以清除肾脏中多余的钠。,血液 透析 可以 清除 肾脏 中 多余 的 钠 ,9,1
50,血红蛋白的问题，即血液,血红蛋白 的 问题 即 血液 ,5,0
50,通过身体泵送血液,通过 身体 泵送 血液 ,4,0
50,它使身体放松。,它 使 身体 放松 ,4,0
50,心脏放松。,心脏 放松 ,2,0
50,关于肾脏,关于 肾脏 ,2,1
50,不知道,不 知道 ,2,0
50,。,,0,0
50,她在肾脏。,她 在 肾脏 ,3,0
50,过滤血液。,过滤 血液 ,2,2
50,不知道,不 知道 ,2,0
50,不知道,不 知道 ,2,0
50,Snsnsnnznxskskdndjjzkajdxiaiskjrhfkizowkkejdxj,Snsnsnnznxskskdndjjzkajdxiaiskjrhfkizowkkejdxj ,1,0
50,。,,0,0
50,平衡糖。,平衡 糖 ,2,0
50,不知道,不 知道 ,2,0
50,一位大将要看看身体里哪里出了问题,一位 大将 要 看看 身体 里 哪里 出 了 问题 ,10,0
50,面食：\ 1/2杯油（茶）\ 3磨碎的中型胡萝卜\ \ 4鸡蛋\ \ 2杯（茶）糖\ \ 2和1/2杯（茶）小麦粉\ 1汤匙发酵粉（汤）,面食 杯油 茶 磨碎 的 中型 胡萝卜 鸡蛋 杯 茶 糖 和 杯 茶 小麦粉 汤匙 发酵粉 汤 ,18,0
50,她清洗身体,她 清洗 身体 ,3,1
50,它清洁身体,它 清洁 身体 ,3,1
50,不知道,不 知道 ,2,0
50,过滤血液,过滤 血液 ,2,1
50,因为它使人陷入冲动的sircuntastancias,因为 它 使 人 陷入 冲动 的 sircuntastancias ,8,0
50,过滤血液,过滤 血液 ,2,2
50,它清洁血液,它 清洁 血液 ,3,1
50,血液透析是一种会导致人体肥胖的物质,血液 透析 是 一种 会 导致 人体 肥胖 的 物质 ,10,0
50,这就是它的分析,这 就是 它 的 分析 ,5,0
50,它完成血液的气体交换。,它 完成 血液 的 气体 交换 ,6,0
50,。,,0,0
50,它清洁和过滤液体，代替肾脏,它 清洁 和 过滤 液体 代替 肾脏 ,7,1
50,不知道。,不 知道 ,2,0
50,实力,实力 ,1,0
50,不知道。,不 知道 ,2,0
50,它使用过滤血液的设备。,它 使用 过滤 血液 的 设备 ,6,1
50,鲜血,鲜血 ,1,1
50,当肾脏不工作时，清除毒素的血液。,当 肾脏 不 工作 时 清除 毒素 的 血液 ,9,3
50,它通过肾脏过滤尿液,它 通过 肾脏 过滤 尿液 ,5,1
50,过滤血液,过滤 血液 ,2,2
50,它起到肾脏的作用，过滤掉血液中的杂质,它 起到 肾脏 的 作用 过滤 掉 血液 中 的 杂质 ,11,3
50,不引起或不引起血液凝结,不 引起 或 不 引起 血液 凝结 ,7,0
50,它使我们的肾脏工作恶化,它 使 我们 的 肾脏 工作 恶化 ,7,0
50,她扮演保护者的角色。,她 扮演 保护者 的 角色 ,5,0
50,。,,0,0
50,具有过滤血液中杂质的功能,具有 过滤 血液 中 杂质 的 功能 ,7,2
50,清洁和充氧血液,清洁 和 充氧 血液 ,4,1
50,过滤血液以清除体内尿液,过滤 血液 以 清除 体内 尿液 ,6,1
50,她在涂血,她 在 涂血 ,3,1
50,不知道,不 知道 ,2,0
50,不知道,不 知道 ,2,0
50,这是一种传染性很强的疾病,这是 一种 传染性 很强 的 疾病 ,6,0
50,鲜血,鲜血 ,1,1
50,清洁和过滤血液,清洁 和 过滤 血液 ,4,1
50,不知道,不 知道 ,2,0
50,血液透析是机器清洁和过滤血液的过程，也就是说，这是患病肾脏无法做的工作的一部分。该程序可释放对身体有害的残留物，例如过量的盐和液体。它还可以控制血压，帮助人体维持钠，钾，尿素和肌酐等物质的平衡。血液透析通常在专门的诊所或医院进行。,血液 透析 是 机器 清洁 和 过滤 血液 的 过程 也就是说 这是 患病 肾脏 无法 做 的 工作 的 一部分 该 程序 可 释放 对 身体 有害 的 残留物 例如 过量 的 盐 和 液体 它 还 可以 控制 血压 帮助 人体 维持 钠 钾 尿素 和 肌酐 等 物质 的 平衡 血液 透析 通常 在 专门 的 诊所 或 医院 进行 ,62,3
50,不知道,不 知道 ,2,0
50,过滤血液并清洁,过滤 血液 并 清洁 ,4,2
50,我不知道,我 不 知道 ,3,0
50,她需要给自己更多的精力，并能够走路。,她 需要 给 自己 更 多 的 精力 并 能够 走路 ,11,0
50,在血红蛋白的合成中起作用,在 血红蛋白 的 合成 中起 作用 ,6,0
50,它通过机器过滤血液。,它 通过 机器 过滤 血液 ,5,2
50,血液透析具有从体内过滤血液，去除血液中杂质的功能。,血液 透析 具有 从 体内 过滤 血液 去除 血液 中 杂质 的 功能 ,13,2
50,肾脏不工作时，血液透析可过滤血液,肾脏 不 工作 时 血液 透析 可 过滤 血液 ,9,2
50,它不会使我们变得虚弱,它 不会 使 我们 变得 虚弱 ,6,0
50,过滤血液,过滤 血液 ,2,1
50,不记得,不 记得 ,2,0
50,她清洗身体,她 清洗 身体 ,3,1
50,它过滤人体的血液，从而起到肾脏的作用。,它 过滤 人体 的 血液 从而 起到 肾脏 的 作用 ,10,3
50,肾脏治疗有益于健康。,肾脏 治疗 有益于 健康 ,4,0
50,这样可以过滤空气，使其更清洁且无杂质。,这样 可以 过滤 空气 使 其 更 清洁 且 无杂质 ,10,0
50,不知道,不 知道 ,2,0
50,血液透析是机器清洁和过滤血液的过程，也就是说，这是患病肾脏无法做的工作的一部分。,血液 透析 是 机器 清洁 和 过滤 血液 的 过程 也就是说 这是 患病 肾脏 无法 做 的 工作 的 一部分 ,20,2
50,它起着与肾脏相同的作用，即它吸收我们的血液（机器），将其过滤，然后将其返回到身体,它 起 着 与 肾脏 相同 的 作用 即 它 吸收 我们 的 血液 机器 将 其 过滤 然后 将 其 返回 到 身体 ,24,2
50,血液透析可在出现问题时代替肾脏。它过滤q尿液,血液 透析 可 在 出现 问题 时 代替 肾脏 它 过滤 q 尿液 ,13,2
50,我不知道，我不记得学习过。,我 不 知道 我 不 记得 学习 过 ,8,0
50,。,,0,0
50,..,,0,0
50,不知道,不 知道 ,2,0
50,F,F ,1,0
50,它协调一致，使人体尽力不做它不该做的事。,它 协调一致 使 人体 尽力 不 做 它 不该 做 的 事 ,12,0
50,当肾脏不起作用时，它可以过滤血液。,当 肾脏 不起作用 时 它 可以 过滤 血液 ,8,3
50,他使我们不虚弱,他 使 我们 不 虚弱 ,5,0
50,血液透析是机器清洁和过滤血液，进行肾脏疾病无法完成的工作的过程。,血液 透析 是 机器 清洁 和 过滤 血液 进行 肾脏 疾病 无法 完成 的 工作 的 过程 ,17,3
50,过滤血液,过滤 血液 ,2,1
50,过滤和清洁血液，做一个患病肾脏无法做的工作,过滤 和 清洁 血液 做 一个 患病 肾脏 无法 做 的 工作 ,12,2
50,她对人体进行分析，以查找是否存在任何出血。,她 对 人体 进行 分析 以 查找 是否 存在 任何 出血 ,11,0
50,当肾脏不工作时过滤血液，然后将其送回体内,当 肾脏 不 工作 时 过滤 血液 然后 将 其 送回 体内 ,12,2
50,帮助血液过滤,帮助 血液 过滤 ,3,1
50,血液透析是一种抗菌疾病，它是一种破坏感染者干细胞的细菌。细菌可以通过蚊子传播到埃及,血液 透析 是 一种 抗菌 疾病 它 是 一种 破坏 感染者 干细胞 的 细菌 细菌 可以 通过 蚊子 传播 到 埃及 ,21,0
50,滤网,滤网 ,1,0
50,它携带氧气,它 携带 氧气 ,3,0
50,。,,0,0
50,在体内产生蔬菜,在 体内 产生 蔬菜 ,4,0
50,请问肾脏的作用,请问 肾脏 的 作用 ,4,1
50,她清洗身体,她 清洗 身体 ,3,1
50,不知道,不 知道 ,2,0
50,对人体的肾脏进行分析。,对 人体 的 肾脏 进行 分析 ,6,0
50,当肾脏过滤血液时。,当 肾脏 过滤 血液 时 ,5,1
50,血液透析是一种机器清洁和过滤血液的程序，也就是说，这是肾脏应做的工作的一部分。该程序释放了体内的有害废物，例如多余的盐和布拉汉斯。它还可以控制血压并帮助人体维持钠，钾，尿素和肌酸的平衡。,血液 透析 是 一种 机器 清洁 和 过滤 血液 的 程序 也就是说 这是 肾脏 应 做 的 工作 的 一部分 该 程序 释放 了 体内 的 有害 废物 例如 多余 的 盐 和 布拉 汉斯 它 还 可以 控制 血压 并 帮助 人体 维持 钠 钾 尿素 和 肌酸 的 平衡 ,51,3
50,帮助细胞呼吸,帮助 细胞 呼吸 ,3,0
50,过滤血液，例如厨房滤水器,过滤 血液 例如 厨房 滤水器 ,5,1
50,当肾脏停止工作时，您需要进行血液透析，因为它可以起到肾脏的作用，因此可以进行过滤，即更换,当 肾脏 停止 工作 时 您 需要 进行 血液 透析 因为 它 可以 起到 肾脏 的 作用 因此 可以 进行 过滤 即 更换 ,23,2
50,过滤不良血液，获得优质洁净的血液,过滤 不良 血液 获得 优质 洁净 的 血液 ,8,1
50,循环和过滤血液。,循环 和 过滤 血液 ,4,1
50,它会使人体出现头晕和红眼等症状,它会 使 人体 出现 头晕 和 红眼 等 症状 ,9,0
50,......,,0,0
50,不知道。,不 知道 ,2,0
50,通过机器过滤和清洁血液,通过 机器 过滤 和 清洁 血液 ,6,3
50,它清洁人体,它 清洁 人体 ,3,1
50,清洁和过滤血液，替代肾脏功能。,清洁 和 过滤 血液 替代 肾脏 功能 ,7,3
50,当肾脏停止工作时,当 肾脏 停止 工作 时 ,5,0
50,不知道！,不 知道 ,2,0
50,它上升到肾脏。,它 上升 到 肾脏 ,4,1
50,血液透析在停止工作时起肾脏的作用。,血液 透析 在 停止 工作 时起 肾脏 的 作用 ,9,1
50,血液透析仪是一种在肾脏不工作时清洗并过滤人体血液的机器,血液 透析仪 是 一种 在 肾脏 不 工作 时 清洗 并 过滤 人体 血液 的 机器 ,16,2
50,帮助我们的肾脏过滤我们的血液,帮助 我们 的 肾脏 过滤 我们 的 血液 ,8,1
50,不能排尿的人可以过滤血液以去除血液中的杂质并返回我们洁净的身体,不能 排尿 的 人 可以 过滤 血液 以 去除 血液 中 的 杂质 并 返回 我们 洁净 的 身体 ,19,1
50,通过人造肾脏过滤血液。,通过 人造 肾脏 过滤 血液 ,5,2
50,。,,0,0
50,对于患有肾脏疾病的人，血液透析就像人造肾脏一样工作。,对于 患有 肾脏 疾病 的 人 血液 透析 就 像 人造 肾脏 一样 工作 ,14,1
50,它通过过滤血液的机器中的血液，因为身体不再具有这样做的能力。,它 通过 过滤 血液 的 机器 中 的 血液 因为 身体 不再 具有 这样 做 的 能力 ,17,2
50,机器清洁和过滤血液的地方,机器 清洁 和 过滤 血液 的 地方 ,7,2
50,不知道,不 知道 ,2,0
42,睾丸和卵巢。产生精子。,睾丸 和 卵巢 产生 精子 ,5,1
42,产生精子和睾丸激素,产生 精子 和 睾丸 激素 ,5,1
42,睾丸，阴茎。精子，激素。,睾丸 阴茎 精子 激素 ,4,1
42,男性和女性都有外部和内部性器官，负责产生男性和女性性细胞的器官,男性 和 女性 都 有 外部 和 内部 性器官 负责 产生 男性 和 女性 性 细胞 的 器官 ,18,1
42,为了使液体（精子和尿液）通过，睾丸会产生精子。,为了 使 液体 精子 和 尿液 通过 睾丸 会 产生 精子 ,11,1
42,他们负责创造精子配子。,他们 负责 创造 精子 配子 ,5,1
42,实习生：在男性性器官内部，男人可以排尿，并且精子从阴茎中流出。,实习生 在 男性 性器官 内部 男人 可以 排尿 并且 精子 从 阴茎 中 流出 ,14,1
42,前列腺,前列腺 ,1,1
42,我不记得了，它的功能是繁殖，也就是生一个孩子。,我 不 记得 了 它 的 功能 是 繁殖 也 就是 生 一个 孩子 ,14,0
42,阴囊：产生精子，前列腺：产生精液,阴囊 产生 精子 前列腺 产生 精液 ,6,0
42,繁殖，排尿。,繁殖 排尿 ,2,0
42,阴囊，产生精子\前列腺产生精液,阴囊 产生 精子 前列腺 产生 精液 ,6,0
42,阴囊产生精子\前列腺产生精液,阴囊 产生 精子 前列腺 产生 精液 ,6,0
42,产生精子。,产生 精子 ,2,0
42,女性：卵巢，输卵管，子宫和阴道\男人：输尿管的功能是将精子取出，前列腺产生精子，这是将精子带到输尿管的液体，阴茎将精子从体内排出。,女性 卵巢 输卵管 子宫 和 阴道 男人 输尿管 的 功能 是 将 精子 取出 前列腺 产生 精子 这 是 将 精子 带到 输尿管 的 液体 阴茎 将 精子 从 体内 排出 ,31,1
42,它们用于繁殖该物种。,它们 用于 繁殖 该 物种 ,5,0
42,做复制。,做 复制 ,2,0
42,他们产生精子，并在与精子建立关系时保留精子,他们 产生 精子 并 在 与 精子 建立 关系 时 保留 精子 ,12,1
42,阴茎,阴茎 ,1,0
42,睾丸：精子\ Ductus deferens \ Urethra成熟,睾丸 精子 Ductus deferens Urethra 成熟 ,6,1
42,睾丸（精子出生的地方），附睾（精子成熟的地方）/输精管（将精子带入精囊）/精囊（精液的形成）/尿道（精液和尿液出来）,睾丸 精子 出生 的 地方 附睾 精子 成熟 的 地方 输精管 将 精子 带入 精囊 精囊 精液 的 形成 尿道 精液 和 尿液 出来 ,24,2
42,睾丸：产生精子\附睾：成熟并储存精子\不同的渠道：服用精子\尿道：释放精子和尿液,睾丸 产生 精子 附睾 成熟 并 储存 精子 不同 的 渠道 服用 精子 尿道 释放 精子 和 尿液 ,18,2
42,差异导管,差异 导管 ,2,0
42,睾丸=形成精子\附睾=精子成熟\ Doctos deferens =将精子带入每周的囊泡\精液囊泡=形成精液\尿道=取出精液,睾丸 形成 精子 附睾 精子 成熟 Doctos deferens 将 精子 带入 每周 的 囊 泡 精液 囊 泡 形成 精液 尿道 取出 精液 ,23,2
42,睾丸（产生精子的地方）\附睾：精子成熟\输精管（将精子转移到精囊\精囊：它将精子转变成精液的地方\尿道：精子从哪里散发的\阴茎：精子从哪里散发的和尿,睾丸 产生 精子 的 地方 附睾 精子 成熟 输精管 将 精子 转移 到 精囊 精囊 它 将 精子 转变成 精液 的 地方 尿道 精子 从 哪里 散发 的 阴茎 精子 从 哪里 散发 的 和 尿 ,36,2
42,睾丸：精子产生\精子\附睾：释放液体形成精液\前列腺释放其他液体也有助于精液产生\导管：在体内输送液体直到到达尿道,睾丸 精子 产生 精子 附睾 释放 液体 形成 精液 前列腺 释放 其他 液体 也 有助于 精液 产生 导管 在 体内 输送 液体 直到 到达 尿道 ,25,2
42,我们的阴囊是第一个在它产生精子的地方做的,我们 的 阴囊 是 第一个 在 它 产生 精子 的 地方 做 的 ,13,0
42,睾丸，附睾，不同的管，尿道，阴茎，阴囊，精囊，足底，包皮,睾丸 附睾 不同 的 管 尿道 阴茎 阴囊 精囊 足底 包皮 ,11,1
42,附睾，睾丸，延性延髓，阴茎，尿道，阴囊，精囊，前列腺，包皮，龟头,附睾 睾丸 延性 延髓 阴茎 尿道 阴囊 精囊 前列腺 包皮 龟头 ,11,1
42,其功能是消除有害物质或杂质，还具有繁殖功能,其 功能 是 消除 有害物质 或 杂质 还 具有 繁殖 功能 ,11,0
42,睾丸：产生雄性性细胞，即精子，位于阴囊。\附睾：位于睾丸上方，其中精子成熟并发育鞭毛\输精管：在旅途中从附睾到尿道，精液组成的液体沉积在导管中\前列腺：产生组成精液的液体并将其倾倒在不同的导管中\精囊：产生组成精液的液体并将其倾倒在不同的导管中\尿道：Vai到阴茎尖端，它具有释放尿液和精液的功能。,睾丸 产生 雄性 性 细胞 即 精子 位于 阴囊 附睾 位于 睾丸 上方 其中 精子 成熟 并 发育 鞭毛 输精管 在 旅途 中 从 附睾 到 尿道 精液 组成 的 液体 沉积 在 导管 中 前列腺 产生 组成 精液 的 液体 并 将 其 倾倒 在 不同 的 导管 中 精囊 产生 组成 精液 的 液体 并 将 其 倾倒 在 不同 的 导管 中 尿道 Vai 到 阴茎 尖端 它 具有 释放 尿液 和 精液 的 功能 ,78,3
42,校正通道，其功能是消除尿液和精液。,校正 通道 其 功能 是 消除 尿液 和 精液 ,9,0
42,产生精子,产生 精子 ,2,1
42,再现的主要功能。,再现 的 主要 功能 ,4,1
42,产生精子和睾丸激素,产生 精子 和 睾丸 激素 ,5,1
42,产生精子,产生 精子 ,2,1
42,阴茎携带精子,阴茎 携带 精子 ,3,0
42,是精子，其功能是使卵子受精,是 精子 其 功能 是 使 卵子 受精 ,8,0
42,是产生精子,是 产生 精子 ,3,1
42,产生精子,产生 精子 ,2,1
42,它具有前列腺，睾丸和上皮细胞。前列腺是将精液带到尿道的通道。睾丸是精子产生的地方。附睾使精子保持健康。,它 具有 前列腺 睾丸 和 上皮细胞 前列腺 是 将 精液 带到 尿道 的 通道 睾丸 是 精子 产生 的 地方 附睾 使 精子 保持 健康 ,25,1
42,它产生精子的器官\使它成熟的原因,它 产生 精子 的 器官 使 它 成熟 的 原因 ,10,1
42,男人的器官是囊和斑豆，囊是用来储存精子的，斑豆是性交过程中精子通过的地方,男人 的 器官 是 囊 和 斑豆 囊 是 用来 储存 精子 的 斑豆 是 性交 过程 中 精子 通过 的 地方 ,22,0
42,产生精子和精子,产生 精子 和 精子 ,4,1
42,留下尿液，粪便，,留下 尿液 粪便 ,3,0
42,不知道,不 知道 ,2,0
42,去除人体不再需要的东西，消除我们所谓的尿液。,去除 人体 不再 需要 的 东西 消除 我们 所谓 的 尿液 ,11,0
42,阴茎和阴囊,阴茎 和 阴囊 ,3,0
42,阴囊，产生精子，尿道，,阴囊 产生 精子 尿道 ,4,1
42,尿液的繁殖和释放,尿液 的 繁殖 和 释放 ,5,0
42,前列腺：产生前列腺液\尿道：通过其释放精子的通道\阴囊：产生精子的地方。,前列腺 产生 前列腺 液 尿道 通过 其 释放 精子 的 通道 阴囊 产生 精子 的 地方 ,16,0
42,睾丸：产生激素\睾丸：保持精子,睾丸 产生 激素 睾丸 保持 精子 ,6,1
42,睾丸及其功能是腐烂精液,睾丸 及其 功能 是 腐烂 精液 ,6,1
42,睾丸，储存睾丸激素..,睾丸 储存 睾丸 激素 ,4,1
42,产生精子使女人的卵受精,产生 精子 使 女人 的 卵 受精 ,7,1
42,繁殖，小便并产生激素。,繁殖 小便 并 产生 激素 ,5,0
42,精子,精子 ,1,0
42,前列腺，阴茎和囊,前列腺 阴茎 和 囊 ,4,1
42,他们产生精子（配子）....,他们 产生 精子 配子 ,4,1
42,睾丸负责产生精子进行繁殖。,睾丸 负责 产生 精子 进行 繁殖 ,6,1
42,产生精子,产生 精子 ,2,1
42,阴囊/睾丸：产生精子的地方,阴囊 睾丸 产生 精子 的 地方 ,6,1
42,男人的性器官是产生精子的睾丸,男人 的 性器官 是 产生 精子 的 睾丸 ,8,1
42,生产精子并储存,生产 精子 并 储存 ,4,1
42,阴茎和外部器官\\内部器官将是精子，其功能是生殖,阴茎 和 外部 器官 内部 器官 将 是 精子 其 功能 是 生殖 ,13,0
42,阴囊：保护睾丸\睾丸：负责储存精子\阴茎：负责精子的繁殖和释放。,阴囊 保护 睾丸 睾丸 负责 储存 精子 阴茎 负责 精子 的 繁殖 和 释放 ,14,0
42,所有内部器官的功能是协助与性器官相关的其他器官的防御，繁殖和更好的功能,所有 内部 器官 的 功能 是 协助 与 性器官 相关 的 其他 器官 的 防御 繁殖 和 更好 的 功能 ,20,0
42,NENdjdjjsjxjdjxxm,NENdjdjjsjxjdjxxm ,1,0
42,“在人类中定义性的主要特征是性器官，即性器官。男女都有外部和内部性器官。男人的内部性器官的功能是什么？,在 人类 中 定义 性 的 主要 特征 是 性器官 即 性器官 男女 都 有 外部 和 内部 性器官 男人 的 内部 性器官 的 功能 是 什么 ,27,0
42,功能是射精,功能 是 射精 ,3,0
42,他有阴茎和睾丸。他们释放精液或精子的地方。,他 有 阴茎 和 睾丸 他们 释放 精液 或 精子 的 地方 ,12,0
42,这些器官产生睾丸激素和精子，使卵可以在性交时受精。,这些 器官 产生 睾丸 激素 和 精子 使卵 可以 在 性交时 受精 ,12,1
42,阴茎和睾丸的前列腺的功能是繁殖类似的物种,阴茎 和 睾丸 的 前列腺 的 功能 是 繁殖 类似 的 物种 ,12,0
42,生殖，射精，激素等,生殖 射精 激素 等 ,4,0
42,繁殖和生产精子。,繁殖 和 生产 精子 ,4,1
42,功能是繁殖是卵的受精。,功能 是 繁殖 是 卵 的 受精 ,7,0
42,睾丸，前列腺，尿道，负责尿液的繁殖和排泄。,睾丸 前列腺 尿道 负责 尿液 的 繁殖 和 排泄 ,9,1
42,繁殖，这对于保持人类物种非常重要,繁殖 这 对于 保持 人类 物种 非常 重要 ,8,0
42,射精管：雄配子通过的地方,射精管 雄 配子 通过 的 地方 ,6,0
42,人的内部性器官的功能是生殖。,人 的 内部 性器官 的 功能 是 生殖 ,8,0
42,也称为雄性生殖系统，它负责雄性配子的产生，换句话说：精子的产生。,也 称为 雄性 生殖系统 它 负责 雄性 配子 的 产生 换句话说 精子 的 产生 ,14,1
42,阴囊并回答它的精子扩张,阴囊 并 回答 它 的 精子 扩张 ,7,0
42,睾丸和精子的存储，精液生产,睾丸 和 精子 的 存储 精液 生产 ,7,1
42,睾丸：产生睾丸激素和精液,睾丸 产生 睾丸 激素 和 精液 ,6,1
42,功能是分泌白色液体,功能 是 分泌 白色 液体 ,5,0
42,男性的内部性器官是睾丸，睾丸合成精子并维持杀死它们的温度。,男性 的 内部 性器官 是 睾丸 睾丸 合成 精子 并 维持 杀死 它们 的 温度 ,15,1
42,尿道输尿管松果体,尿道 输尿管 松果体 ,3,0
42,男性性器官：睾丸激素，阴囊。男人的性器官的功能是将精子带到女人的体内。,男性 性器官 睾丸 激素 阴囊 男人 的 性器官 的 功能 是 将 精子 带到 女人 的 体内 ,17,0
42,尿道，前列腺，胆道内脏，,尿道 前列腺 胆道 内脏 ,4,0
42,前列腺,前列腺 ,1,0
42,产生激素和雄配子（精子）。,产生 激素 和 雄 配子 精子 ,6,1
42,产生并成熟精子,产生 并 成熟 精子 ,4,1
42,--,,0,0
42,睾丸，他们存储精子,睾丸 他们 存储 精子 ,4,0
42,睾丸提供精子。,睾丸 提供 精子 ,3,0
42,储存精子的睾丸,储存 精子 的 睾丸 ,4,0
42,斯拉,斯拉 ,1,0
42,的,的 ,1,0
42,睾丸：产生精子并储存,睾丸 产生 精子 并 储存 ,5,1
42,女人=内部器官是鸟舍，子宫，子宫管，而外部是阴道\男人=内部是，前列腺产生前列腺液并使精子成熟，毛细血管将精子带到尿道，尿道具有传导精液的功能直至女性的阴道，睾丸都具有产生和成熟精子的功能，而外部则是阴茎。,女人 内部 器官 是 鸟舍 子宫 子宫 管 而 外部 是 阴道 男人 内部 是 前列腺 产生 前列腺 液 并 使 精子 成熟 毛细血管 将 精子 带到 尿道 尿道 具有 传导 精液 的 功能 直至 女性 的 阴道 睾丸 都 具有 产生 和 成熟 精子 的 功能 而 外部 则 是 阴茎 ,52,1
42,海绵状身体，阴囊，龟头，尿道等,海绵状 身体 阴囊 龟头 尿道 等 ,6,1
42,...,,0,0
42,前列腺，尿道，睾丸，阴茎，阴囊和附睾。它的功能是产生精子并繁殖。,前列腺 尿道 睾丸 阴茎 阴囊 和 附睾 它 的 功能 是 产生 精子 并 繁殖 ,15,1
42,。,,0,0
42,产生精子的睾丸。,产生 精子 的 睾丸 ,4,1
42,..,,0,0
42,。,,0,0
42,阴囊，其功能是产生精子。,阴囊 其 功能 是 产生 精子 ,6,0
42,功能是排尿和繁殖，器官是：龟头，海绵体，尿道，前列腺，腺体，球囊,功能 是 排尿 和 繁殖 器官 是 龟头 海绵体 尿道 前列腺 腺体 球囊 ,13,1
42,雄性生殖系统由阴囊，睾丸，精子通路（附睾，输精管和尿道），性腺（生殖腺，前列腺和脑袋腺）和阴茎组成。,雄性 生殖系统 由 阴囊 睾丸 精子 通路 附睾 输精管 和 尿道 性腺 生殖腺 前列腺 和 脑袋 腺 和 阴茎 组成 ,20,2
42,阴囊具有产生精子的功能。,阴囊 具有 产生 精子 的 功能 ,6,0
42,润滑精子的通过。,润滑 精子 的 通过 ,4,0
42,其中之一是产生精子的睾丸激素。,其中 之一 是 产生 精子 的 睾丸 激素 ,8,0
42,享受的尿道运输\附睾产生精子\睾丸储存精子,享受 的 尿道 运输 附睾 产生 精子 睾丸 储存 精子 ,10,0
42,睾丸-精子\阴囊袋-精子\精子向龟头的超导。,睾丸 精子 阴囊 袋 精子 精子 向 龟头 的 超导 ,10,1
42,前列腺主要产生睾丸激素。,前列腺 主要 产生 睾丸 激素 ,5,0
42,性激素的产生，射精，尿液等,性激素 的 产生 射精 尿液 等 ,6,0
42,输精管\上皮\前列腺,输精管 上皮 前列腺 ,3,0
42,前列腺，具有释放清洁射精管的液体的功能。,前列腺 具有 释放 清洁 射精管 的 液体 的 功能 ,9,1
42,你知道吗,你 知道 吗 ,3,0
42,养孩子,养 孩子 ,2,0
42,睾丸，附睾，前列腺，输精管，尿道，水泡腺（精囊）和球脑腺。,睾丸 附睾 前列腺 输精管 尿道 水泡 腺 精囊 和 球脑腺 ,10,1
42,前列腺：释放液体清洁射精管。,前列腺 释放 液体 清洁 射精管 ,5,0
42,阴囊：产生精子,阴囊 产生 精子 ,3,0
42,睾丸，阴茎,睾丸 阴茎 ,2,1
42,男性内部性激素是前列腺，外部是阴茎,男性 内部 性激素 是 前列腺 外部 是 阴茎 ,8,0
42,阴茎-\睾丸-\阴囊-,阴茎 睾丸 阴囊 ,3,1
42,睾丸：产生精子；前列腺：产生另一种液体；附睾：我不记得你在做什么。,睾丸 产生 精子 前列腺 产生 另 一种 液体 附睾 我 不 记得 你 在 做 什么 ,16,1
42,前列腺，睾丸，囊泡，附睾，输精管和尿道。,前列腺 睾丸 囊 泡 附睾 输精管 和 尿道 ,8,1
42,射精和小便,射精 和 小便 ,3,0
42,阴茎-排泄物\龟头-保护阴茎\阴囊-保护睾丸,阴茎 排泄物 龟头 保护 阴茎 阴囊 保护 睾丸 ,8,0
42,产生精子的阴囊,产生 精子 的 阴囊 ,4,0
42,阴囊用于产生精子，雄性生殖细胞,阴囊 用于 产生 精子 雄性 生殖细胞 ,6,0
42,尿道，睾丸，前列腺,尿道 睾丸 前列腺 ,3,1
